phase,case_id,valid,invalid_reason,gpu,compute_capability,driver,cuda_version,sm_clock_mhz,mem_clock_mhz,temperature_c,power_w,telemetry_status,dtype,n,q,iterations,repeat,run_order,mode,d_mode,addr_mode,collector,input_d,wait_hint,active_blocks_request,launch_blocks,interference,interference_ops,clock64_cycles,clock64_cycles_p10,clock64_cycles_p50,clock64_cycles_p90,clock64_cycles_cv,cycles_per_mma,event_ms,event_ms_p10,event_ms_p50,event_ms_p90,event_ms_cv,clock64_full_grid_tflops,event_wall_tflops,poll_count,max_abs_error,guard_ok,sass_hash,sass_utchmma,sass_trywait,sass_syncthreads,sass_ld_shared,sass_ld_global,sass_utcld,sass_utcst,notes
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,1,508,batch,same,same,discard,0,32,0,20,none,0,709786.0,,,,,177.4465,0.582336,,,,,186.14142290774964,144.05099461479284,29971,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q8_batch_same_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,8,500,2,508,batch,same,same,discard,0,32,0,20,none,0,709777.0,,,,,177.44425,0.579264,,,,,186.1437831882408,144.81493757595848,29974,0.000000000,1,73ed6744dd2c7f0fce3d83b9925cbc647d2f5379d493d9bec09c6d1a299bfab2,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,0,509,batch,same,same,discard,1,10000000,1,1,none,0,447441.0,,,,,111.86025,0.381984,,,,,7.382011036091909,5.4901566557761585,500,0.000000000,1,624e408bd969c617c491940e51fac6bbcdfdfedc033b632e706a2e9a35d766aa,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,1,509,batch,same,same,discard,1,10000000,1,1,none,0,447366.0,,,,,111.8415,0.382688,,,,,7.383248615227799,5.480056860941551,500,0.000000000,1,624e408bd969c617c491940e51fac6bbcdfdfedc033b632e706a2e9a35d766aa,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q8_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,8,500,2,509,batch,same,same,discard,1,10000000,1,1,none,0,447441.0,,,,,111.86025,0.381536,,,,,7.382011036091909,5.496603203891639,500,0.000000000,1,624e408bd969c617c491940e51fac6bbcdfdfedc033b632e706a2e9a35d766aa,8,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,0,510,batch,same,same,discard,1,10000000,1,1,none,0,2245910.0,,,,,70.1846875,1.525312,,,,,11.76543815201856,10.999202786052951,500,0.000000000,1,1cc85f7c482ce0ccb21364f93c9c850b51243a869ddb76ea40067cd12daf2b34,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,1,510,batch,same,same,discard,1,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523872,,,,,11.765443390627137,11.009596606539132,500,0.000000000,1,1cc85f7c482ce0ccb21364f93c9c850b51243a869ddb76ea40067cd12daf2b34,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q64_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,64,500,2,510,batch,same,same,discard,1,10000000,1,1,none,0,2245909.0,,,,,70.18465625,1.523808,,,,,11.765443390627137,11.01005901005901,500,0.000000000,1,1cc85f7c482ce0ccb21364f93c9c850b51243a869ddb76ea40067cd12daf2b34,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,0,511,batch,same,same,discard,0,10000000,1,1,none,0,255593.0,,,,,511.186,0.25888,,,,,3.2307363660194137,2.025216316440049,500,0.000000000,1,493a096a67e41b1fdc9b8feeaf0a73ca77bc66f6ccc311512fe059d7480088a9,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,1,511,batch,same,same,discard,0,10000000,1,1,none,0,255593.0,,,,,511.186,0.25904,,,,,3.2307363660194137,2.023965410747375,500,0.000000000,1,493a096a67e41b1fdc9b8feeaf0a73ca77bc66f6ccc311512fe059d7480088a9,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q1_batch_same_in0_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,1,500,2,511,batch,same,same,discard,0,10000000,1,1,none,0,255593.0,,,,,511.186,0.259584,,,,,3.2307363660194137,2.019723865877712,500,0.000000000,1,493a096a67e41b1fdc9b8feeaf0a73ca77bc66f6ccc311512fe059d7480088a9,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,0,512,batch,same,same,discard,1,32,1,1,none,0,1237232.0,,,,,154.654,0.8832,,,,,10.67872282643837,9.497971014492753,1499,0.000000000,1,d5a2389f688dda64310e6e1b24ee37f5fba8d3989e01ec623a32d3f0797b585c,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,1,512,batch,same,same,discard,1,32,1,1,none,0,1237640.0,,,,,154.705,0.895744,,,,,10.675202482143433,9.364961417547871,1498,0.000000000,1,d5a2389f688dda64310e6e1b24ee37f5fba8d3989e01ec623a32d3f0797b585c,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q16_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,16,500,2,512,batch,same,same,discard,1,32,1,1,none,0,1237409.0,,,,,154.676125,0.881824,,,,,10.67719533315177,9.512791668178684,1500,0.000000000,1,d5a2389f688dda64310e6e1b24ee37f5fba8d3989e01ec623a32d3f0797b585c,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,0,513,batch,same,same,discard,1,10000000,0,20,none,0,4293640.0,,,,,134.17625,3.26272,,,,,246.16982513671385,205.68379756767362,10000,0.000000000,1,d1d3684a720a896eb8094fe967a3dbfc87322795dcfd819b9b7f8207c73d94b6,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,1,513,batch,same,same,discard,1,10000000,0,20,none,0,4293636.0,,,,,134.176125,3.6448,,,,,246.1700544713152,184.12221246707637,10000,0.000000000,1,d1d3684a720a896eb8094fe967a3dbfc87322795dcfd819b9b7f8207c73d94b6,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n256_q64_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,256,64,500,2,513,batch,same,same,discard,1,10000000,0,20,none,0,4293637.0,,,,,134.17615625,3.421664,,,,,246.16999713762485,196.12932187380179,10000,0.000000000,1,d1d3684a720a896eb8094fe967a3dbfc87322795dcfd819b9b7f8207c73d94b6,64,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,0,514,batch,ring,same,discard,0,32,0,20,none,0,684764.0,,,,,85.5955,0.563584,,,,,192.9432271556332,148.8439700204406,19252,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,1,514,batch,ring,same,discard,0,32,0,20,none,0,684611.0,,,,,85.576375,0.56368,,,,,192.98634699121106,148.81862049389724,19200,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q16_batch_ring_in0_same_discard_h32_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,16,500,2,514,batch,ring,same,discard,0,32,0,20,none,0,684712.0,,,,,85.589,0.5632,,,,,192.9578801014149,148.94545454545454,19251,0.000000000,1,b114fb50ce35c642867813f278d1aa442c6e91970c0efe4a2e556e7049756c95,16,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,0,515,batch,ring,same,discard,0,32,1,1,none,0,1189349.0,,,,,74.3343125,0.851552,,,,,11.10864649484718,9.850963887114352,635,0.000000000,1,3960d26b0935f5a36216c6e7047ea2d47c421709f34c329794a107de2d7ba600,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,1,515,batch,ring,same,discard,0,32,1,1,none,0,1188642.0,,,,,74.290125,0.852224,,,,,11.115253877954842,9.843196155001502,535,0.000000000,1,3960d26b0935f5a36216c6e7047ea2d47c421709f34c329794a107de2d7ba600,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_ring_in0_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,2,515,batch,ring,same,discard,0,32,1,1,none,0,1188726.0,,,,,74.295375,0.852224,,,,,11.114468430908385,9.843196155001502,577,0.000000000,1,3960d26b0935f5a36216c6e7047ea2d47c421709f34c329794a107de2d7ba600,32,3,17,7,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,0,516,batch,same,same,discard,1,10000000,0,20,none,0,1215426.0,,,,,75.964125,0.903488,,,,,217.4062032571296,185.69384430119715,10000,0.000000000,1,c87bb8013f302110978b250fed388dee83d4e96c723161621fc324db61438b02,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,1,516,batch,same,same,discard,1,10000000,0,20,none,0,1215425.0,,,,,75.9640625,0.900448,,,,,217.4063821297077,186.32076477486763,10000,0.000000000,1,c87bb8013f302110978b250fed388dee83d4e96c723161621fc324db61438b02,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n128_q32_batch_same_in1_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,32,500,2,516,batch,same,same,discard,1,10000000,0,20,none,0,1215427.0,,,,,75.9641875,0.900992,,,,,217.4060243848458,186.20826821991758,10000,0.000000000,1,c87bb8013f302110978b250fed388dee83d4e96c723161621fc324db61438b02,32,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,0,517,batch,same,same,discard,1,10000000,1,1,none,0,1215146.0,,,,,151.89325,0.869568,,,,,10.872814953923232,9.646868330021343,500,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,1,517,batch,same,same,discard,1,10000000,1,1,none,0,1215146.0,,,,,151.89325,0.869184,,,,,10.872814953923232,9.651130255504013,500,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_fp16_n256_q16_batch_same_in1_same_discard_h10000000_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,256,16,500,2,517,batch,same,same,discard,1,10000000,1,1,none,0,1215146.0,,,,,151.89325,0.869248,,,,,10.872814953923232,9.650419673096746,500,0.000000000,1,11eab58984231259942aeee77279655383098f92511bcc65dd5c1561fe4290d6,16,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q4_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,4,500,0,518,batch,same,same,discard,1,32,1,1,none,0,315321.0,,,,,157.6605,0.296928,,,,,5.237542694587421,3.5314150231706,500,0.000000000,1,d1e1a7ee88d364611e462db4a30ea991874d723e6019e38c75e94fe13704c2d1,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q4_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,4,500,1,518,batch,same,same,discard,1,32,1,1,none,0,315272.0,,,,,157.636,0.297472,,,,,5.238356720546069,3.524956970740103,500,0.000000000,1,d1e1a7ee88d364611e462db4a30ea991874d723e6019e38c75e94fe13704c2d1,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q4_batch_same_in1_same_discard_h32_b1_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,4,500,2,518,batch,same,same,discard,1,32,1,1,none,0,315125.0,,,,,157.5625,0.296128,,,,,5.240800317334392,3.5409552625891507,500,0.000000000,1,d1e1a7ee88d364611e462db4a30ea991874d723e6019e38c75e94fe13704c2d1,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,0,519,forced_wait,same,same,discard,0,10000000,0,20,none,0,431197.0,,,,,431.197,0.4256,,,,,38.30052620959794,24.637593984962407,20000,0.000000000,1,2ce63cb7d5855ef7f99d4aad3acf83106bb615f052e189b2c6d7b5723b017525,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,1,519,forced_wait,same,same,discard,0,10000000,0,20,none,0,431196.0,,,,,431.196,0.404416,,,,,38.30061503353463,25.928153188795694,20000,0.000000000,1,2ce63cb7d5855ef7f99d4aad3acf83106bb615f052e189b2c6d7b5723b017525,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
control,v2_control_fp16_n128_q1_forced_wait_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,fp16,128,1,1000,2,519,forced_wait,same,same,discard,0,10000000,0,20,none,0,431196.0,,,,,431.196,0.402752,,,,,38.30061503353463,26.035277292229463,20000,0.000000000,1,2ce63cb7d5855ef7f99d4aad3acf83106bb615f052e189b2c6d7b5723b017525,1,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
calibration,v2_calibration_bf16_n128_q4_batch_same_in0_same_discard_h10000000_b0_none_ops0,1,,NVIDIA Thor,11.0,580.00,13.0,1575.000,,,,mem_clock_mhz:unavailable;temperature_c:unavailable;power_w:unavailable;sm_clock_mhz:sysfs_or_default,bf16,128,4,500,0,520,batch,same,same,discard,0,10000000,0,20,none,0,319605.0,,,,,159.8025,0.331744,,,,,103.34676866757405,63.21597376290151,10000,0.000000000,1,aa3a014cf76625a43e39aba698d12df7beb463df45389a6defe49e984464a617,4,3,19,10,2,0,0,"static single-case binary; CUDA event includes setup/readback, clock64 covers timed window"
